date,supplier,category,sku,units_sold,retail_price,base_cost,freight_pct,duty_pct,packaging_pct,handling_pct,rebate_pct,shrink_pct
2025-08-01,Unilever,Haircare,UNI-HAI-01,2270,5.99,5.12,0.059,0.003,0.009,0.007,0.027,0.012
2025-08-01,Unilever,Haircare,UNI-HAI-02,1316,1.19,1.07,0.019,0.01,0.017,0.012,0.001,0.003
2025-08-01,Unilever,Haircare,UNI-HAI-03,486,4.15,2.66,0.025,0.044,0.012,0.016,0.04,0.02
2025-08-01,Unilever,Haircare,UNI-HAI-04,452,5.08,3.0,0.031,0.001,0.006,0.012,0.012,0.017
2025-08-01,Unilever,Oral Care,UNI-ORA-00,2145,3.44,2.41,0.035,0.002,0.027,0.02,0.007,0.002
2025-08-01,Unilever,Oral Care,UNI-ORA-01,3804,6.14,5.43,0.037,0.029,0.023,0.009,0.009,0.013
2025-08-01,Unilever,Oral Care,UNI-ORA-02,3764,3.56,2.81,0.038,0.032,0.02,0.016,0.026,0.01
2025-08-01,Unilever,Skincare,UNI-SKI-00,671,3.42,2.19,0.01,0.028,0.02,0.02,0.014,0.008
2025-08-01,Unilever,Skincare,UNI-SKI-01,1015,2.69,2.33,0.021,0.009,0.005,0.008,0.021,0.011
2025-08-01,Unilever,Skincare,UNI-SKI-02,1121,2.5,2.2,0.053,0.008,0.006,0.006,0.011,0.019
2025-08-01,Unilever,Dairy,UNI-DAI-00,1057,2.99,2.63,0.033,0.016,0.029,0.018,0.034,0.01
2025-08-01,Unilever,Dairy,UNI-DAI-01,844,2.5,1.74,0.01,0.023,0.017,0.018,0.018,0.007
2025-08-01,Unilever,Dairy,UNI-DAI-02,3830,1.84,1.44,0.014,0.047,0.012,0.008,0.005,0.019
2025-08-01,Unilever,Snacks,UNI-SNA-00,2723,5.05,3.71,0.034,0.006,0.019,0.009,0.039,0.016
2025-08-01,Unilever,Snacks,UNI-SNA-01,2519,0.91,0.8,0.026,0.016,0.011,0.01,0.009,0.018
2025-08-01,Unilever,Bakery,UNI-BAK-00,3225,1.47,0.89,0.053,0.02,0.009,0.013,0.017,0.004
2025-08-01,Unilever,Bakery,UNI-BAK-01,2165,1.95,1.23,0.027,0.016,0.029,0.017,0.029,0.004
2025-08-01,Unilever,Bakery,UNI-BAK-02,2955,1.66,1.17,0.017,0.033,0.025,0.013,0.027,0.019
2025-08-01,Unilever,Bakery,UNI-BAK-03,462,2.69,2.47,0.044,0.037,0.01,0.006,0.011,0.005
2025-08-01,Unilever,Beverages,UNI-BEV-00,242,1.98,1.51,0.026,0.041,0.01,0.012,0.001,0.01
2025-08-01,Unilever,Beverages,UNI-BEV-01,2736,1.69,1.16,0.024,0.043,0.017,0.005,0.028,0.008
2025-08-01,P&G,Haircare,P&G-HAI-00,203,5.91,3.81,0.022,0.013,0.013,0.007,0.028,0.004
2025-08-01,P&G,Haircare,P&G-HAI-01,1002,6.47,3.59,0.028,0.014,0.012,0.008,0.028,0.002
2025-08-01,P&G,Oral Care,P&G-ORA-00,3074,1.19,1.02,0.057,0.05,0.008,0.014,0.008,0.005
2025-08-01,P&G,Oral Care,P&G-ORA-01,3645,5.99,5.09,0.055,0.001,0.029,0.012,0.032,0.003
2025-08-01,P&G,Skincare,P&G-SKI-00,764,3.32,2.47,0.024,0.045,0.017,0.011,0.034,0.006
2025-08-01,P&G,Skincare,P&G-SKI-01,2433,2.35,1.72,0.043,0.006,0.009,0.009,0.039,0.008
2025-08-01,P&G,Skincare,P&G-SKI-02,2823,1.23,0.92,0.017,0.009,0.027,0.005,0.033,0.01
2025-08-01,P&G,Dairy,P&G-DAI-00,3352,4.66,3.31,0.016,0.005,0.024,0.008,0.001,0.02
2025-08-01,P&G,Dairy,P&G-DAI-01,278,2.46,1.5,0.031,0.007,0.022,0.012,0.021,0.003
2025-08-01,P&G,Snacks,P&G-SNA-00,2412,4.17,3.81,0.015,0.014,0.027,0.006,0.035,0.01
2025-08-01,P&G,Snacks,P&G-SNA-01,3234,5.46,4.52,0.056,0.042,0.011,0.01,0.02,0.0
2025-08-01,P&G,Snacks,P&G-SNA-02,3731,1.15,0.77,0.038,0.026,0.021,0.013,0.009,0.004
2025-08-01,P&G,Snacks,P&G-SNA-03,2258,2.84,2.27,0.058,0.024,0.017,0.015,0.004,0.005
2025-08-01,P&G,Bakery,P&G-BAK-00,2359,4.65,2.58,0.02,0.034,0.024,0.018,0.012,0.019
2025-08-01,P&G,Bakery,P&G-BAK-01,3625,5.16,2.93,0.029,0.014,0.015,0.007,0.004,0.01
2025-08-01,P&G,Bakery,P&G-BAK-02,2463,5.59,4.14,0.029,0.046,0.006,0.018,0.009,0.017
2025-08-01,P&G,Beverages,P&G-BEV-00,372,4.15,3.65,0.034,0.037,0.025,0.016,0.037,0.009
2025-08-01,P&G,Beverages,P&G-BEV-01,951,1.48,1.0,0.047,0.031,0.015,0.019,0.029,0.001
2025-08-01,P&G,Beverages,P&G-BEV-02,2918,4.21,2.87,0.055,0.004,0.03,0.014,0.007,0.014
2025-08-01,Own Label,Haircare,OWN-HAI-00,3371,3.3,2.87,0.018,0.014,0.007,0.008,0.01,0.018
2025-08-01,Own Label,Haircare,OWN-HAI-01,782,3.29,2.46,0.055,0.05,0.024,0.02,0.031,0.019
2025-08-01,Own Label,Oral Care,OWN-ORA-00,837,1.35,0.94,0.042,0.018,0.012,0.014,0.037,0.001
2025-08-01,Own Label,Oral Care,OWN-ORA-01,1747,3.4,2.15,0.043,0.034,0.022,0.005,0.036,0.007
2025-08-01,Own Label,Skincare,OWN-SKI-00,1163,5.15,4.07,0.03,0.03,0.006,0.016,0.004,0.008
2025-08-01,Own Label,Skincare,OWN-SKI-01,924,2.35,1.54,0.058,0.019,0.005,0.009,0.005,0.002
2025-08-01,Own Label,Skincare,OWN-SKI-02,1482,1.07,0.67,0.023,0.004,0.014,0.005,0.022,0.004
2025-08-01,Own Label,Skincare,OWN-SKI-03,2511,5.1,2.94,0.014,0.033,0.017,0.017,0.037,0.008
2025-08-01,Own Label,Dairy,OWN-DAI-00,2324,3.7,3.38,0.052,0.046,0.011,0.017,0.011,0.004
2025-08-01,Own Label,Dairy,OWN-DAI-01,3605,4.13,3.73,0.032,0.035,0.019,0.008,0.024,0.011
2025-08-01,Own Label,Dairy,OWN-DAI-02,2820,3.78,2.31,0.033,0.03,0.017,0.012,0.003,0.004
2025-08-01,Own Label,Dairy,OWN-DAI-03,1280,4.12,3.44,0.024,0.02,0.018,0.007,0.001,0.003
2025-08-01,Own Label,Snacks,OWN-SNA-00,1661,1.31,0.81,0.027,0.004,0.01,0.019,0.001,0.013
2025-08-01,Own Label,Snacks,OWN-SNA-01,1524,3.97,2.48,0.011,0.028,0.017,0.015,0.006,0.017
2025-08-01,Own Label,Bakery,OWN-BAK-00,1017,5.89,4.22,0.037,0.045,0.012,0.008,0.018,0.005
2025-08-01,Own Label,Bakery,OWN-BAK-01,2087,3.96,2.44,0.027,0.047,0.009,0.014,0.024,0.002
2025-08-01,Own Label,Bakery,OWN-BAK-02,3482,4.43,3.16,0.041,0.007,0.029,0.016,0.01,0.014
2025-08-01,Own Label,Beverages,OWN-BEV-00,2827,1.51,0.93,0.012,0.04,0.019,0.01,0.005,0.01
2025-08-01,Own Label,Beverages,OWN-BEV-01,2002,4.05,3.69,0.044,0.045,0.022,0.016,0.012,0.006
2025-08-01,Regional Dairy,Haircare,REG-HAI-00,589,0.99,0.65,0.042,0.009,0.013,0.012,0.017,0.002
2025-08-01,Regional Dairy,Haircare,REG-HAI-01,365,2.48,1.66,0.028,0.003,0.03,0.005,0.026,0.007
2025-08-01,Regional Dairy,Haircare,REG-HAI-02,3820,3.79,2.27,0.059,0.013,0.016,0.008,0.02,0.015
2025-08-01,Regional Dairy,Haircare,REG-HAI-03,477,3.22,2.29,0.033,0.035,0.013,0.01,0.002,0.014
2025-08-01,Regional Dairy,Oral Care,REG-ORA-00,1706,2.86,2.32,0.037,0.023,0.018,0.015,0.026,0.006
2025-08-01,Regional Dairy,Oral Care,REG-ORA-01,673,3.51,3.13,0.01,0.012,0.008,0.017,0.013,0.017
2025-08-01,Regional Dairy,Oral Care,REG-ORA-02,1494,4.3,3.73,0.011,0.005,0.007,0.016,0.003,0.01
2025-08-01,Regional Dairy,Oral Care,REG-ORA-03,634,6.19,3.44,0.027,0.007,0.008,0.017,0.037,0.016
2025-08-01,Regional Dairy,Oral Care,REG-ORA-04,3472,6.12,5.35,0.026,0.029,0.007,0.009,0.004,0.006
2025-08-01,Regional Dairy,Skincare,REG-SKI-00,3648,2.84,2.15,0.032,0.023,0.029,0.009,0.025,0.008
2025-08-01,Regional Dairy,Skincare,REG-SKI-01,1912,3.68,2.65,0.045,0.004,0.021,0.014,0.009,0.011
2025-08-01,Regional Dairy,Skincare,REG-SKI-02,799,3.52,3.09,0.048,0.041,0.025,0.015,0.018,0.017
2025-08-01,Regional Dairy,Dairy,REG-DAI-00,3668,1.03,0.59,0.058,0.014,0.027,0.011,0.005,0.002
2025-08-01,Regional Dairy,Dairy,REG-DAI-01,1946,4.42,3.83,0.038,0.021,0.026,0.02,0.026,0.017
2025-08-01,Regional Dairy,Snacks,REG-SNA-00,1930,4.76,3.83,0.045,0.016,0.019,0.014,0.013,0.007
2025-08-01,Regional Dairy,Snacks,REG-SNA-01,2896,6.37,5.72,0.024,0.025,0.009,0.017,0.036,0.017
2025-08-01,Regional Dairy,Snacks,REG-SNA-02,963,2.27,1.33,0.032,0.034,0.009,0.013,0.017,0.018
2025-08-01,Regional Dairy,Snacks,REG-SNA-03,1281,3.59,3.07,0.051,0.046,0.012,0.019,0.006,0.002
2025-08-01,Regional Dairy,Bakery,REG-BAK-00,3759,5.54,4.02,0.051,0.036,0.01,0.019,0.002,0.018
2025-08-01,Regional Dairy,Bakery,REG-BAK-01,615,1.06,0.73,0.049,0.041,0.022,0.015,0.02,0.011
2025-08-01,Regional Dairy,Bakery,REG-BAK-02,3570,5.37,4.08,0.055,0.032,0.022,0.015,0.018,0.014
2025-08-01,Regional Dairy,Bakery,REG-BAK-03,3781,2.89,2.64,0.045,0.042,0.006,0.009,0.015,0.004
2025-08-01,Regional Dairy,Beverages,REG-BEV-00,2234,2.16,1.61,0.045,0.039,0.006,0.011,0.005,0.009
2025-08-01,Regional Dairy,Beverages,REG-BEV-01,2889,3.56,2.82,0.017,0.009,0.01,0.009,0.009,0.008
2025-08-01,Regional Dairy,Beverages,REG-BEV-02,759,3.84,3.14,0.011,0.035,0.028,0.016,0.001,0.008
2025-08-01,Regional Dairy,Beverages,REG-BEV-03,2363,1.02,0.8,0.039,0.049,0.027,0.011,0.015,0.006
2025-08-01,Regional Dairy,Beverages,REG-BEV-04,1190,3.92,3.12,0.047,0.022,0.027,0.017,0.031,0.009
2025-08-01,Niche Snacks,Haircare,NIC-HAI-00,3885,3.66,3.23,0.02,0.049,0.025,0.016,0.027,0.012
2025-08-01,Niche Snacks,Haircare,NIC-HAI-01,2681,3.27,2.02,0.028,0.006,0.016,0.009,0.014,0.002
2025-08-01,Niche Snacks,Haircare,NIC-HAI-02,3464,2.35,1.8,0.032,0.001,0.006,0.017,0.024,0.01
2025-08-01,Niche Snacks,Haircare,NIC-HAI-03,1021,1.87,1.21,0.048,0.039,0.015,0.019,0.038,0.0
2025-08-01,Niche Snacks,Haircare,NIC-HAI-04,3884,3.83,3.42,0.051,0.042,0.022,0.01,0.001,0.019
2025-08-01,Niche Snacks,Oral Care,NIC-ORA-00,1903,2.57,1.56,0.051,0.042,0.025,0.015,0.015,0.006
2025-08-01,Niche Snacks,Oral Care,NIC-ORA-01,1530,5.43,4.13,0.011,0.038,0.008,0.007,0.024,0.02
2025-08-01,Niche Snacks,Oral Care,NIC-ORA-02,494,1.19,0.67,0.031,0.003,0.025,0.013,0.001,0.001
2025-08-01,Niche Snacks,Oral Care,NIC-ORA-03,2336,1.34,1.07,0.03,0.036,0.008,0.014,0.018,0.001
2025-08-01,Niche Snacks,Skincare,NIC-SKI-00,2548,4.38,3.98,0.02,0.048,0.018,0.015,0.004,0.008
2025-08-01,Niche Snacks,Skincare,NIC-SKI-01,2308,0.95,0.64,0.034,0.009,0.017,0.01,0.018,0.007
2025-08-01,Niche Snacks,Skincare,NIC-SKI-02,1429,6.05,4.12,0.046,0.022,0.021,0.01,0.013,0.008
2025-08-01,Niche Snacks,Skincare,NIC-SKI-03,3718,5.58,4.02,0.024,0.049,0.026,0.02,0.007,0.003
2025-08-01,Niche Snacks,Skincare,NIC-SKI-04,376,1.85,1.34,0.059,0.019,0.014,0.008,0.005,0.015
2025-08-01,Niche Snacks,Dairy,NIC-DAI-00,2054,6.33,5.29,0.022,0.002,0.03,0.01,0.012,0.018
2025-08-01,Niche Snacks,Dairy,NIC-DAI-01,3122,1.1,0.92,0.044,0.002,0.019,0.013,0.028,0.002
2025-08-01,Niche Snacks,Snacks,NIC-SNA-00,470,1.68,1.18,0.054,0.028,0.014,0.006,0.027,0.02
2025-08-01,Niche Snacks,Snacks,NIC-SNA-01,3568,1.12,0.96,0.02,0.016,0.027,0.016,0.009,0.001
2025-08-01,Niche Snacks,Snacks,NIC-SNA-02,1616,2.68,2.15,0.057,0.032,0.024,0.016,0.013,0.0
2025-08-01,Niche Snacks,Bakery,NIC-BAK-00,3402,2.48,2.0,0.055,0.048,0.006,0.02,0.013,0.017
2025-08-01,Niche Snacks,Bakery,NIC-BAK-01,2221,1.48,0.94,0.03,0.009,0.017,0.012,0.038,0.009
2025-08-01,Niche Snacks,Beverages,NIC-BEV-00,2877,6.17,5.4,0.02,0.025,0.014,0.011,0.014,0.017
2025-08-01,Niche Snacks,Beverages,NIC-BEV-01,850,4.92,3.51,0.017,0.032,0.024,0.015,0.024,0.005
2025-08-01,Niche Snacks,Beverages,NIC-BEV-02,1095,5.76,3.87,0.026,0.03,0.01,0.009,0.017,0.007
2025-08-01,Local Bakery,Haircare,LOC-HAI-00,2731,4.26,3.24,0.043,0.015,0.008,0.016,0.034,0.005
2025-08-01,Local Bakery,Haircare,LOC-HAI-01,3705,3.38,2.55,0.016,0.02,0.016,0.018,0.03,0.012
2025-08-01,Local Bakery,Oral Care,LOC-ORA-00,2469,1.95,1.32,0.044,0.013,0.016,0.011,0.031,0.018
2025-08-01,Local Bakery,Oral Care,LOC-ORA-01,2660,5.67,3.84,0.027,0.049,0.018,0.007,0.009,0.01
2025-08-01,Local Bakery,Oral Care,LOC-ORA-02,338,4.49,4.11,0.054,0.002,0.016,0.018,0.005,0.017
2025-08-01,Local Bakery,Oral Care,LOC-ORA-03,2898,6.47,5.52,0.038,0.024,0.026,0.019,0.04,0.008
2025-08-01,Local Bakery,Oral Care,LOC-ORA-04,1381,1.47,0.97,0.053,0.001,0.012,0.011,0.02,0.004
2025-08-01,Local Bakery,Skincare,LOC-SKI-00,1742,4.87,3.38,0.052,0.034,0.022,0.013,0.035,0.005
2025-08-01,Local Bakery,Skincare,LOC-SKI-01,1363,1.27,1.12,0.026,0.029,0.022,0.007,0.018,0.007
2025-08-01,Local Bakery,Skincare,LOC-SKI-02,389,5.57,3.16,0.043,0.016,0.01,0.015,0.023,0.006
2025-08-01,Local Bakery,Dairy,LOC-DAI-00,327,2.28,1.98,0.026,0.012,0.024,0.005,0.011,0.008
2025-08-01,Local Bakery,Dairy,LOC-DAI-01,2461,5.31,3.58,0.054,0.031,0.026,0.013,0.009,0.011
2025-08-01,Local Bakery,Dairy,LOC-DAI-02,3421,2.84,2.51,0.046,0.001,0.006,0.013,0.019,0.009
2025-08-01,Local Bakery,Dairy,LOC-DAI-03,1872,5.32,3.58,0.037,0.007,0.018,0.007,0.022,0.013
2025-08-01,Local Bakery,Dairy,LOC-DAI-04,742,2.01,1.76,0.02,0.031,0.007,0.018,0.002,0.011
2025-08-01,Local Bakery,Snacks,LOC-SNA-00,2155,1.55,1.08,0.012,0.034,0.013,0.013,0.037,0.006
2025-08-01,Local Bakery,Snacks,LOC-SNA-01,2653,5.16,4.66,0.029,0.041,0.01,0.017,0.026,0.004
2025-08-01,Local Bakery,Snacks,LOC-SNA-02,1807,2.41,1.58,0.016,0.046,0.009,0.014,0.023,0.007
2025-08-01,Local Bakery,Snacks,LOC-SNA-03,1829,6.02,4.44,0.037,0.024,0.012,0.006,0.016,0.001
2025-08-01,Local Bakery,Snacks,LOC-SNA-04,978,3.88,3.03,0.059,0.022,0.007,0.019,0.032,0.008
2025-08-01,Local Bakery,Bakery,LOC-BAK-00,1271,2.84,1.95,0.04,0.014,0.022,0.007,0.004,0.011
2025-08-01,Local Bakery,Bakery,LOC-BAK-01,1593,6.33,3.78,0.018,0.034,0.019,0.005,0.002,0.018
2025-08-01,Local Bakery,Beverages,LOC-BEV-00,3125,3.31,2.23,0.043,0.046,0.011,0.018,0.037,0.018
2025-08-01,Local Bakery,Beverages,LOC-BEV-01,2010,1.49,1.37,0.022,0.01,0.018,0.013,0.018,0.015
2025-08-01,Local Bakery,Beverages,LOC-BEV-02,1861,5.53,4.6,0.035,0.014,0.022,0.006,0.023,0.008
2025-08-01,Global Beverages,Haircare,GLO-HAI-00,1134,3.74,2.82,0.046,0.024,0.011,0.013,0.038,0.008
2025-08-01,Global Beverages,Haircare,GLO-HAI-01,995,5.58,4.59,0.023,0.001,0.017,0.018,0.036,0.019
2025-08-01,Global Beverages,Haircare,GLO-HAI-02,3880,3.05,1.83,0.029,0.047,0.027,0.013,0.021,0.006
2025-08-01,Global Beverages,Haircare,GLO-HAI-03,464,2.93,2.29,0.044,0.011,0.026,0.009,0.007,0.008
2025-08-01,Global Beverages,Oral Care,GLO-ORA-00,2278,6.31,5.36,0.057,0.007,0.007,0.013,0.012,0.017
2025-08-01,Global Beverages,Oral Care,GLO-ORA-01,1652,2.82,2.26,0.015,0.006,0.007,0.02,0.015,0.018
2025-08-01,Global Beverages,Oral Care,GLO-ORA-02,3695,2.93,1.63,0.036,0.017,0.005,0.01,0.011,0.008
2025-08-01,Global Beverages,Oral Care,GLO-ORA-03,3611,3.6,2.63,0.055,0.015,0.028,0.012,0.027,0.005
2025-08-01,Global Beverages,Skincare,GLO-SKI-00,1172,4.87,3.6,0.057,0.037,0.019,0.018,0.027,0.013
2025-08-01,Global Beverages,Skincare,GLO-SKI-01,462,4.14,3.5,0.049,0.018,0.03,0.014,0.016,0.017
2025-08-01,Global Beverages,Skincare,GLO-SKI-02,1722,4.84,3.3,0.055,0.025,0.021,0.008,0.017,0.017
2025-08-01,Global Beverages,Skincare,GLO-SKI-03,1432,2.49,1.9,0.016,0.035,0.023,0.006,0.027,0.008
2025-08-01,Global Beverages,Skincare,GLO-SKI-04,218,5.17,2.89,0.036,0.013,0.008,0.018,0.008,0.016
2025-08-01,Global Beverages,Dairy,GLO-DAI-00,2758,0.98,0.8,0.04,0.017,0.012,0.006,0.038,0.01
2025-08-01,Global Beverages,Dairy,GLO-DAI-01,2467,5.76,3.76,0.02,0.014,0.019,0.006,0.019,0.018
2025-08-01,Global Beverages,Dairy,GLO-DAI-02,1125,1.28,0.96,0.018,0.0,0.016,0.007,0.006,0.002
2025-08-01,Global Beverages,Dairy,GLO-DAI-03,1778,4.55,2.55,0.025,0.027,0.012,0.013,0.005,0.019
2025-08-01,Global Beverages,Dairy,GLO-DAI-04,3854,5.04,3.9,0.03,0.006,0.025,0.01,0.029,0.01
2025-08-01,Global Beverages,Snacks,GLO-SNA-00,445,5.98,5.33,0.037,0.026,0.012,0.019,0.018,0.003
2025-08-01,Global Beverages,Snacks,GLO-SNA-01,1298,1.61,1.18,0.038,0.017,0.007,0.019,0.031,0.017
2025-08-01,Global Beverages,Snacks,GLO-SNA-02,1818,2.89,1.85,0.021,0.048,0.029,0.016,0.035,0.018
2025-08-01,Global Beverages,Snacks,GLO-SNA-03,2444,3.37,2.42,0.025,0.029,0.009,0.017,0.013,0.012
2025-08-01,Global Beverages,Snacks,GLO-SNA-04,735,2.76,1.65,0.051,0.034,0.011,0.013,0.016,0.019
2025-08-01,Global Beverages,Bakery,GLO-BAK-00,368,1.79,1.32,0.053,0.034,0.026,0.009,0.036,0.015
2025-08-01,Global Beverages,Bakery,GLO-BAK-01,2127,1.81,1.02,0.038,0.027,0.01,0.015,0.03,0.005
2025-08-01,Global Beverages,Bakery,GLO-BAK-02,3292,3.89,2.87,0.037,0.042,0.009,0.01,0.036,0.011
2025-08-01,Global Beverages,Bakery,GLO-BAK-03,2720,6.16,4.71,0.022,0.02,0.024,0.015,0.007,0.001
2025-08-01,Global Beverages,Bakery,GLO-BAK-04,765,3.12,1.89,0.053,0.01,0.028,0.012,0.03,0.011
2025-08-01,Global Beverages,Beverages,GLO-BEV-00,1946,4.66,4.21,0.048,0.03,0.03,0.009,0.002,0.001
2025-08-01,Global Beverages,Beverages,GLO-BEV-01,1247,3.76,3.05,0.02,0.034,0.012,0.017,0.003,0.015
2025-08-01,Global Beverages,Beverages,GLO-BEV-02,1997,3.94,2.62,0.024,0.032,0.011,0.019,0.016,0.014
2025-08-01,Global Beverages,Beverages,GLO-BEV-03,930,6.05,4.69,0.05,0.019,0.017,0.018,0.017,0.011
2025-09-01,Unilever,Haircare,UNI-HAI-00,426,1.79,1.41,0.046,0.029,0.009,0.012,0.014,0.01
2025-09-01,Unilever,Haircare,UNI-HAI-01,766,4.43,3.32,0.013,0.037,0.009,0.005,0.018,0.017
2025-09-01,Unilever,Haircare,UNI-HAI-02,713,3.35,1.86,0.018,0.005,0.011,0.007,0.028,0.001
2025-09-01,Unilever,Haircare,UNI-HAI-03,3729,3.63,2.49,0.029,0.025,0.007,0.015,0.014,0.004
2025-09-01,Unilever,Oral Care,UNI-ORA-00,3307,1.91,1.69,0.018,0.044,0.019,0.018,0.019,0.019
2025-09-01,Unilever,Oral Care,UNI-ORA-01,709,1.46,1.24,0.017,0.03,0.014,0.008,0.026,0.009
2025-09-01,Unilever,Oral Care,UNI-ORA-02,3996,4.22,3.09,0.025,0.028,0.022,0.005,0.019,0.001
2025-09-01,Unilever,Oral Care,UNI-ORA-03,1216,1.81,1.54,0.021,0.026,0.008,0.012,0.022,0.009
2025-09-01,Unilever,Skincare,UNI-SKI-00,1129,3.62,2.62,0.023,0.046,0.015,0.018,0.004,0.006
2025-09-01,Unilever,Skincare,UNI-SKI-01,1436,4.09,2.3,0.036,0.03,0.01,0.009,0.026,0.009
2025-09-01,Unilever,Skincare,UNI-SKI-02,2350,4.89,4.03,0.035,0.045,0.029,0.01,0.026,0.013
2025-09-01,Unilever,Dairy,UNI-DAI-00,2471,2.67,2.39,0.049,0.006,0.008,0.019,0.003,0.014
2025-09-01,Unilever,Dairy,UNI-DAI-01,1240,4.88,4.06,0.057,0.006,0.023,0.018,0.038,0.004
2025-09-01,Unilever,Dairy,UNI-DAI-02,3731,3.64,2.58,0.03,0.022,0.029,0.015,0.013,0.015
2025-09-01,Unilever,Dairy,UNI-DAI-03,2071,3.66,2.42,0.018,0.002,0.01,0.014,0.031,0.003
2025-09-01,Unilever,Snacks,UNI-SNA-00,2571,5.1,3.38,0.058,0.036,0.013,0.009,0.021,0.002
2025-09-01,Unilever,Snacks,UNI-SNA-01,3359,1.83,1.2,0.036,0.014,0.01,0.006,0.006,0.015
2025-09-01,Unilever,Snacks,UNI-SNA-02,2632,3.99,3.64,0.014,0.014,0.011,0.009,0.015,0.016
2025-09-01,Unilever,Snacks,UNI-SNA-03,3143,2.87,2.22,0.014,0.0,0.005,0.011,0.009,0.003
2025-09-01,Unilever,Snacks,UNI-SNA-04,560,5.36,4.46,0.017,0.004,0.028,0.013,0.034,0.001
2025-09-01,Unilever,Bakery,UNI-BAK-00,1365,3.92,3.4,0.015,0.012,0.015,0.018,0.038,0.02
2025-09-01,Unilever,Bakery,UNI-BAK-01,1294,3.5,3.18,0.02,0.045,0.005,0.013,0.017,0.011
2025-09-01,Unilever,Beverages,UNI-BEV-00,3324,3.08,2.83,0.059,0.048,0.029,0.017,0.04,0.018
2025-09-01,Unilever,Beverages,UNI-BEV-01,1193,5.29,4.69,0.046,0.021,0.007,0.017,0.038,0.007
2025-09-01,Unilever,Beverages,UNI-BEV-02,379,1.09,0.81,0.02,0.038,0.021,0.019,0.031,0.004
2025-09-01,Unilever,Beverages,UNI-BEV-03,3152,4.07,2.43,0.035,0.033,0.026,0.019,0.013,0.003
2025-09-01,P&G,Haircare,P&G-HAI-00,1053,5.03,4.25,0.03,0.02,0.029,0.019,0.009,0.016
2025-09-01,P&G,Haircare,P&G-HAI-01,3032,3.18,2.51,0.028,0.048,0.028,0.018,0.037,0.009
2025-09-01,P&G,Haircare,P&G-HAI-02,385,1.39,1.14,0.03,0.024,0.029,0.01,0.026,0.008
2025-09-01,P&G,Oral Care,P&G-ORA-00,1146,5.64,3.61,0.045,0.003,0.029,0.01,0.033,0.006
2025-09-01,P&G,Oral Care,P&G-ORA-01,1067,2.18,1.51,0.043,0.004,0.02,0.019,0.034,0.001
2025-09-01,P&G,Skincare,P&G-SKI-00,1448,4.81,2.93,0.011,0.009,0.026,0.005,0.009,0.015
2025-09-01,P&G,Skincare,P&G-SKI-01,2016,3.62,2.89,0.028,0.011,0.027,0.02,0.001,0.011
2025-09-01,P&G,Dairy,P&G-DAI-00,2928,2.45,1.65,0.042,0.01,0.028,0.012,0.013,0.015
2025-09-01,P&G,Dairy,P&G-DAI-01,3159,2.4,1.74,0.014,0.035,0.015,0.009,0.0,0.014
2025-09-01,P&G,Dairy,P&G-DAI-02,1983,1.02,0.62,0.059,0.031,0.016,0.006,0.027,0.003
2025-09-01,P&G,Dairy,P&G-DAI-03,2911,3.04,2.53,0.04,0.046,0.015,0.01,0.035,0.001
2025-09-01,P&G,Dairy,P&G-DAI-04,2048,4.1,3.75,0.051,0.013,0.023,0.008,0.031,0.003
2025-09-01,P&G,Snacks,P&G-SNA-00,1689,5.33,3.48,0.052,0.032,0.015,0.011,0.037,0.004
2025-09-01,P&G,Snacks,P&G-SNA-01,1810,5.88,3.93,0.011,0.042,0.029,0.015,0.009,0.005
2025-09-01,P&G,Snacks,P&G-SNA-02,559,2.99,2.34,0.036,0.016,0.009,0.013,0.011,0.005
2025-09-01,P&G,Snacks,P&G-SNA-03,273,5.39,4.02,0.044,0.031,0.009,0.018,0.008,0.019
2025-09-01,P&G,Bakery,P&G-BAK-00,385,5.01,3.28,0.026,0.016,0.024,0.013,0.035,0.006
2025-09-01,P&G,Bakery,P&G-BAK-01,3279,1.48,1.0,0.012,0.02,0.008,0.01,0.032,0.013
2025-09-01,P&G,Beverages,P&G-BEV-00,660,1.41,1.1,0.018,0.004,0.022,0.019,0.018,0.001
2025-09-01,P&G,Beverages,P&G-BEV-01,429,4.23,3.46,0.032,0.003,0.025,0.006,0.028,0.0
2025-09-01,P&G,Beverages,P&G-BEV-02,2555,4.8,3.67,0.045,0.041,0.006,0.01,0.038,0.019
2025-09-01,Own Label,Haircare,OWN-HAI-00,2441,2.03,1.86,0.035,0.029,0.009,0.018,0.009,0.004
2025-09-01,Own Label,Haircare,OWN-HAI-01,2982,4.71,3.55,0.018,0.041,0.014,0.009,0.033,0.013
2025-09-01,Own Label,Haircare,OWN-HAI-02,3966,2.95,2.29,0.055,0.04,0.019,0.006,0.026,0.011
2025-09-01,Own Label,Haircare,OWN-HAI-03,1080,1.36,1.12,0.037,0.048,0.01,0.014,0.008,0.012
2025-09-01,Own Label,Haircare,OWN-HAI-04,768,1.97,1.09,0.019,0.017,0.018,0.019,0.022,0.014
2025-09-01,Own Label,Oral Care,OWN-ORA-00,251,3.18,2.21,0.05,0.02,0.006,0.006,0.034,0.019
2025-09-01,Own Label,Oral Care,OWN-ORA-01,2304,1.31,1.01,0.054,0.018,0.021,0.008,0.022,0.016
